country,article,sales,regular_price,current_price,ratio,retailweek,promo1,promo2,customer_id,article,productgroup,category,cost,style,sizes,gender,rgb_r_main_col,rgb_g_main_col,rgb_b_main_col,rgb_r_sec_col,rgb_g_sec_col,rgb_b_sec_col,label
France,XG3252,14,153.95,96.95,0.629749918804807,2017-01-01,0,1,3688.0,AC7347,SHOES,FOOTBALL GENERIC,8.7,regular,"xxs,xs,s,m,l,xl,xxl",men,139,137,137,205,155,155,0
Germany,UM7314,1,6.95,5.95,0.8561151079136691,2017-02-26,0,0,14.0,OC6355,SHOES,TRAINING,13.29,slim,"xxs,xs,s,m,l,xl,xxl",women,205,104,57,255,187,255,0
Germany,UM7314,1,6.95,5.95,0.8561151079136691,2017-02-26,0,0,14.0,AP5568,SHORTS,TRAINING,2.29,regular,"xxs,xs,s,m,l,xl,xxl",women,188,238,104,255,187,255,1
Germany,UM7314,1,6.95,5.95,0.8561151079136691,2017-02-26,0,0,14.0,CB8861,HARDWARE ACCESSORIES,GOLF,1.7,regular,"xxs,xs,s,m,l,xl,xxl",women,205,173,0,255,187,255,1
Germany,UM7314,1,6.95,5.95,0.8561151079136691,2017-02-26,0,0,14.0,LI3529,SHOES,RUNNING,9.0,regular,"xxs,xs,s,m,l,xl,xxl",kids,205,140,149,164,211,238,1
Germany,UM7314,1,6.95,5.95,0.8561151079136691,2017-02-26,0,0,14.0,GG8661,SHOES,RELAX CASUAL,9.6,regular,"xxs,xs,s,m,l,xl,xxl",women,138,43,226,164,211,238,1
Germany,UM7314,1,6.95,5.95,0.8561151079136691,2017-02-26,0,0,14.0,TX1463,SWEATSHIRTS,TRAINING,4.2,wide,"xxs,xs,s,m,l,xl,xxl",women,79,148,205,164,211,238,0
Germany,UM7314,1,6.95,5.95,0.8561151079136691,2017-02-26,0,0,14.0,PC6383,SHOES,FOOTBALL GENERIC,9.9,wide,"xs,s,m,l,xl",unisex,139,26,26,205,155,155,0
Germany,UM7314,1,6.95,5.95,0.8561151079136691,2017-02-26,0,0,14.0,VT7698,SHOES,INDOOR,5.2,wide,"xxs,xs,s,m,l,xl,xxl",women,135,206,250,205,155,155,0
Germany,UM7314,1,6.95,5.95,0.8561151079136691,2017-02-26,0,0,14.0,FG2965,HARDWARE ACCESSORIES,RUNNING,1.29,slim,"xxs,xs,s,m,l,xl,xxl",women,181,181,181,205,155,155,0
Germany,UM7314,1,6.95,5.95,0.8561151079136691,2017-02-26,0,0,14.0,AC7347,SHOES,FOOTBALL GENERIC,8.7,regular,"xxs,xs,s,m,l,xl,xxl",men,139,137,137,205,155,155,0
Austria,XG6449,2,42.95,31.95,0.7438882421420259,2016-06-26,0,0,4687.0,OC6355,SHOES,TRAINING,13.29,slim,"xxs,xs,s,m,l,xl,xxl",women,205,104,57,255,187,255,0
Austria,XG6449,2,42.95,31.95,0.7438882421420259,2016-06-26,0,0,4687.0,AP5568,SHORTS,TRAINING,2.29,regular,"xxs,xs,s,m,l,xl,xxl",women,188,238,104,255,187,255,0
Austria,XG6449,2,42.95,31.95,0.7438882421420259,2016-06-26,0,0,4687.0,CB8861,HARDWARE ACCESSORIES,GOLF,1.7,regular,"xxs,xs,s,m,l,xl,xxl",women,205,173,0,255,187,255,1
Austria,XG6449,2,42.95,31.95,0.7438882421420259,2016-06-26,0,0,4687.0,LI3529,SHOES,RUNNING,9.0,regular,"xxs,xs,s,m,l,xl,xxl",kids,205,140,149,164,211,238,0
Austria,XG6449,2,42.95,31.95,0.7438882421420259,2016-06-26,0,0,4687.0,GG8661,SHOES,RELAX CASUAL,9.6,regular,"xxs,xs,s,m,l,xl,xxl",women,138,43,226,164,211,238,1
Austria,XG6449,2,42.95,31.95,0.7438882421420259,2016-06-26,0,0,4687.0,TX1463,SWEATSHIRTS,TRAINING,4.2,wide,"xxs,xs,s,m,l,xl,xxl",women,79,148,205,164,211,238,1
Austria,XG6449,2,42.95,31.95,0.7438882421420259,2016-06-26,0,0,4687.0,PC6383,SHOES,FOOTBALL GENERIC,9.9,wide,"xs,s,m,l,xl",unisex,139,26,26,205,155,155,1
Austria,XG6449,2,42.95,31.95,0.7438882421420259,2016-06-26,0,0,4687.0,VT7698,SHOES,INDOOR,5.2,wide,"xxs,xs,s,m,l,xl,xxl",women,135,206,250,205,155,155,1
Austria,XG6449,2,42.95,31.95,0.7438882421420259,2016-06-26,0,0,4687.0,FG2965,HARDWARE ACCESSORIES,RUNNING,1.29,slim,"xxs,xs,s,m,l,xl,xxl",women,181,181,181,205,155,155,0
Austria,XG6449,2,42.95,31.95,0.7438882421420259,2016-06-26,0,0,4687.0,AC7347,SHOES,FOOTBALL GENERIC,8.7,regular,"xxs,xs,s,m,l,xl,xxl",men,139,137,137,205,155,155,1
Germany,ZJ5718,18,10.95,8.95,0.817351598173516,2016-08-21,0,0,698.0,OC6355,SHOES,TRAINING,13.29,slim,"xxs,xs,s,m,l,xl,xxl",women,205,104,57,255,187,255,0
Germany,ZJ5718,18,10.95,8.95,0.817351598173516,2016-08-21,0,0,698.0,AP5568,SHORTS,TRAINING,2.29,regular,"xxs,xs,s,m,l,xl,xxl",women,188,238,104,255,187,255,1
Germany,ZJ5718,18,10.95,8.95,0.817351598173516,2016-08-21,0,0,698.0,CB8861,HARDWARE ACCESSORIES,GOLF,1.7,regular,"xxs,xs,s,m,l,xl,xxl",women,205,173,0,255,187,255,1
Germany,ZJ5718,18,10.95,8.95,0.817351598173516,2016-08-21,0,0,698.0,LI3529,SHOES,RUNNING,9.0,regular,"xxs,xs,s,m,l,xl,xxl",kids,205,140,149,164,211,238,0
Germany,ZJ5718,18,10.95,8.95,0.817351598173516,2016-08-21,0,0,698.0,GG8661,SHOES,RELAX CASUAL,9.6,regular,"xxs,xs,s,m,l,xl,xxl",women,138,43,226,164,211,238,0
Germany,ZJ5718,18,10.95,8.95,0.817351598173516,2016-08-21,0,0,698.0,TX1463,SWEATSHIRTS,TRAINING,4.2,wide,"xxs,xs,s,m,l,xl,xxl",women,79,148,205,164,211,238,1
Germany,ZJ5718,18,10.95,8.95,0.817351598173516,2016-08-21,0,0,698.0,PC6383,SHOES,FOOTBALL GENERIC,9.9,wide,"xs,s,m,l,xl",unisex,139,26,26,205,155,155,0
Germany,ZJ5718,18,10.95,8.95,0.817351598173516,2016-08-21,0,0,698.0,VT7698,SHOES,INDOOR,5.2,wide,"xxs,xs,s,m,l,xl,xxl",women,135,206,250,205,155,155,1
Germany,ZJ5718,18,10.95,8.95,0.817351598173516,2016-08-21,0,0,698.0,FG2965,HARDWARE ACCESSORIES,RUNNING,1.29,slim,"xxs,xs,s,m,l,xl,xxl",women,181,181,181,205,155,155,1
Germany,ZJ5718,18,10.95,8.95,0.817351598173516,2016-08-21,0,0,698.0,AC7347,SHOES,FOOTBALL GENERIC,8.7,regular,"xxs,xs,s,m,l,xl,xxl",men,139,137,137,205,155,155,1
Germany,LI3529,16,89.95,61.95,0.6887159533073929,2017-02-05,0,0,403.0,OC6355,SHOES,TRAINING,13.29,slim,"xxs,xs,s,m,l,xl,xxl",women,205,104,57,255,187,255,1
Germany,LI3529,16,89.95,61.95,0.6887159533073929,2017-02-05,0,0,403.0,AP5568,SHORTS,TRAINING,2.29,regular,"xxs,xs,s,m,l,xl,xxl",women,188,238,104,255,187,255,1
Germany,LI3529,16,89.95,61.95,0.6887159533073929,2017-02-05,0,0,403.0,CB8861,HARDWARE ACCESSORIES,GOLF,1.7,regular,"xxs,xs,s,m,l,xl,xxl",women,205,173,0,255,187,255,0
Germany,LI3529,16,89.95,61.95,0.6887159533073929,2017-02-05,0,0,403.0,LI3529,SHOES,RUNNING,9.0,regular,"xxs,xs,s,m,l,xl,xxl",kids,205,140,149,164,211,238,0
Germany,LI3529,16,89.95,61.95,0.6887159533073929,2017-02-05,0,0,403.0,GG8661,SHOES,RELAX CASUAL,9.6,regular,"xxs,xs,s,m,l,xl,xxl",women,138,43,226,164,211,238,0
Germany,LI3529,16,89.95,61.95,0.6887159533073929,2017-02-05,0,0,403.0,TX1463,SWEATSHIRTS,TRAINING,4.2,wide,"xxs,xs,s,m,l,xl,xxl",women,79,148,205,164,211,238,0
Germany,LI3529,16,89.95,61.95,0.6887159533073929,2017-02-05,0,0,403.0,PC6383,SHOES,FOOTBALL GENERIC,9.9,wide,"xs,s,m,l,xl",unisex,139,26,26,205,155,155,0
Germany,LI3529,16,89.95,61.95,0.6887159533073929,2017-02-05,0,0,403.0,VT7698,SHOES,INDOOR,5.2,wide,"xxs,xs,s,m,l,xl,xxl",women,135,206,250,205,155,155,1
Germany,LI3529,16,89.95,61.95,0.6887159533073929,2017-02-05,0,0,403.0,FG2965,HARDWARE ACCESSORIES,RUNNING,1.29,slim,"xxs,xs,s,m,l,xl,xxl",women,181,181,181,205,155,155,0
Germany,LI3529,16,89.95,61.95,0.6887159533073929,2017-02-05,0,0,403.0,AC7347,SHOES,FOOTBALL GENERIC,8.7,regular,"xxs,xs,s,m,l,xl,xxl",men,139,137,137,205,155,155,1
Germany,KO9295,2,101.95,55.95,0.5487984306032371,2015-04-12,0,0,1564.0,OC6355,SHOES,TRAINING,13.29,slim,"xxs,xs,s,m,l,xl,xxl",women,205,104,57,255,187,255,1
Germany,KO9295,2,101.95,55.95,0.5487984306032371,2015-04-12,0,0,1564.0,AP5568,SHORTS,TRAINING,2.29,regular,"xxs,xs,s,m,l,xl,xxl",women,188,238,104,255,187,255,0
Germany,KO9295,2,101.95,55.95,0.5487984306032371,2015-04-12,0,0,1564.0,CB8861,HARDWARE ACCESSORIES,GOLF,1.7,regular,"xxs,xs,s,m,l,xl,xxl",women,205,173,0,255,187,255,0
Germany,KO9295,2,101.95,55.95,0.5487984306032371,2015-04-12,0,0,1564.0,LI3529,SHOES,RUNNING,9.0,regular,"xxs,xs,s,m,l,xl,xxl",kids,205,140,149,164,211,238,0
Germany,KO9295,2,101.95,55.95,0.5487984306032371,2015-04-12,0,0,1564.0,GG8661,SHOES,RELAX CASUAL,9.6,regular,"xxs,xs,s,m,l,xl,xxl",women,138,43,226,164,211,238,0
Germany,KO9295,2,101.95,55.95,0.5487984306032371,2015-04-12,0,0,1564.0,TX1463,SWEATSHIRTS,TRAINING,4.2,wide,"xxs,xs,s,m,l,xl,xxl",women,79,148,205,164,211,238,0
Germany,KO9295,2,101.95,55.95,0.5487984306032371,2015-04-12,0,0,1564.0,PC6383,SHOES,FOOTBALL GENERIC,9.9,wide,"xs,s,m,l,xl",unisex,139,26,26,205,155,155,1
Germany,KO9295,2,101.95,55.95,0.5487984306032371,2015-04-12,0,0,1564.0,VT7698,SHOES,INDOOR,5.2,wide,"xxs,xs,s,m,l,xl,xxl",women,135,206,250,205,155,155,0
Germany,KO9295,2,101.95,55.95,0.5487984306032371,2015-04-12,0,0,1564.0,FG2965,HARDWARE ACCESSORIES,RUNNING,1.29,slim,"xxs,xs,s,m,l,xl,xxl",women,181,181,181,205,155,155,0
Germany,KO9295,2,101.95,55.95,0.5487984306032371,2015-04-12,0,0,1564.0,AC7347,SHOES,FOOTBALL GENERIC,8.7,regular,"xxs,xs,s,m,l,xl,xxl",men,139,137,137,205,155,155,0
Germany,GJ5184,90,82.95,24.95,0.300783604581073,2017-04-30,0,0,1617.0,OC6355,SHOES,TRAINING,13.29,slim,"xxs,xs,s,m,l,xl,xxl",women,205,104,57,255,187,255,0
Germany,GJ5184,90,82.95,24.95,0.300783604581073,2017-04-30,0,0,1617.0,AP5568,SHORTS,TRAINING,2.29,regular,"xxs,xs,s,m,l,xl,xxl",women,188,238,104,255,187,255,0
Germany,GJ5184,90,82.95,24.95,0.300783604581073,2017-04-30,0,0,1617.0,CB8861,HARDWARE ACCESSORIES,GOLF,1.7,regular,"xxs,xs,s,m,l,xl,xxl",women,205,173,0,255,187,255,0
Germany,GJ5184,90,82.95,24.95,0.300783604581073,2017-04-30,0,0,1617.0,LI3529,SHOES,RUNNING,9.0,regular,"xxs,xs,s,m,l,xl,xxl",kids,205,140,149,164,211,238,0
Germany,GJ5184,90,82.95,24.95,0.300783604581073,2017-04-30,0,0,1617.0,GG8661,SHOES,RELAX CASUAL,9.6,regular,"xxs,xs,s,m,l,xl,xxl",women,138,43,226,164,211,238,0
Germany,GJ5184,90,82.95,24.95,0.300783604581073,2017-04-30,0,0,1617.0,TX1463,SWEATSHIRTS,TRAINING,4.2,wide,"xxs,xs,s,m,l,xl,xxl",women,79,148,205,164,211,238,0
Germany,GJ5184,90,82.95,24.95,0.300783604581073,2017-04-30,0,0,1617.0,PC6383,SHOES,FOOTBALL GENERIC,9.9,wide,"xs,s,m,l,xl",unisex,139,26,26,205,155,155,0
Germany,GJ5184,90,82.95,24.95,0.300783604581073,2017-04-30,0,0,1617.0,VT7698,SHOES,INDOOR,5.2,wide,"xxs,xs,s,m,l,xl,xxl",women,135,206,250,205,155,155,0
Germany,GJ5184,90,82.95,24.95,0.300783604581073,2017-04-30,0,0,1617.0,FG2965,HARDWARE ACCESSORIES,RUNNING,1.29,slim,"xxs,xs,s,m,l,xl,xxl",women,181,181,181,205,155,155,0
Germany,GJ5184,90,82.95,24.95,0.300783604581073,2017-04-30,0,0,1617.0,AC7347,SHOES,FOOTBALL GENERIC,8.7,regular,"xxs,xs,s,m,l,xl,xxl",men,139,137,137,205,155,155,0
Germany,UJ4517,114,27.95,8.95,0.320214669051878,2015-10-25,0,0,1141.0,OC6355,SHOES,TRAINING,13.29,slim,"xxs,xs,s,m,l,xl,xxl",women,205,104,57,255,187,255,0
Germany,UJ4517,114,27.95,8.95,0.320214669051878,2015-10-25,0,0,1141.0,AP5568,SHORTS,TRAINING,2.29,regular,"xxs,xs,s,m,l,xl,xxl",women,188,238,104,255,187,255,0
Germany,UJ4517,114,27.95,8.95,0.320214669051878,2015-10-25,0,0,1141.0,CB8861,HARDWARE ACCESSORIES,GOLF,1.7,regular,"xxs,xs,s,m,l,xl,xxl",women,205,173,0,255,187,255,0
Germany,UJ4517,114,27.95,8.95,0.320214669051878,2015-10-25,0,0,1141.0,LI3529,SHOES,RUNNING,9.0,regular,"xxs,xs,s,m,l,xl,xxl",kids,205,140,149,164,211,238,0
Germany,UJ4517,114,27.95,8.95,0.320214669051878,2015-10-25,0,0,1141.0,GG8661,SHOES,RELAX CASUAL,9.6,regular,"xxs,xs,s,m,l,xl,xxl",women,138,43,226,164,211,238,0
Germany,UJ4517,114,27.95,8.95,0.320214669051878,2015-10-25,0,0,1141.0,TX1463,SWEATSHIRTS,TRAINING,4.2,wide,"xxs,xs,s,m,l,xl,xxl",women,79,148,205,164,211,238,0
Germany,UJ4517,114,27.95,8.95,0.320214669051878,2015-10-25,0,0,1141.0,PC6383,SHOES,FOOTBALL GENERIC,9.9,wide,"xs,s,m,l,xl",unisex,139,26,26,205,155,155,0
Germany,UJ4517,114,27.95,8.95,0.320214669051878,2015-10-25,0,0,1141.0,VT7698,SHOES,INDOOR,5.2,wide,"xxs,xs,s,m,l,xl,xxl",women,135,206,250,205,155,155,0
Germany,UJ4517,114,27.95,8.95,0.320214669051878,2015-10-25,0,0,1141.0,FG2965,HARDWARE ACCESSORIES,RUNNING,1.29,slim,"xxs,xs,s,m,l,xl,xxl",women,181,181,181,205,155,155,0
Germany,UJ4517,114,27.95,8.95,0.320214669051878,2015-10-25,0,0,1141.0,AC7347,SHOES,FOOTBALL GENERIC,8.7,regular,"xxs,xs,s,m,l,xl,xxl",men,139,137,137,205,155,155,0
Austria,BU9681,11,90.95,51.95,0.571192963166575,2016-03-20,0,0,4144.0,OC6355,SHOES,TRAINING,13.29,slim,"xxs,xs,s,m,l,xl,xxl",women,205,104,57,255,187,255,0
Austria,BU9681,11,90.95,51.95,0.571192963166575,2016-03-20,0,0,4144.0,AP5568,SHORTS,TRAINING,2.29,regular,"xxs,xs,s,m,l,xl,xxl",women,188,238,104,255,187,255,0
Austria,BU9681,11,90.95,51.95,0.571192963166575,2016-03-20,0,0,4144.0,CB8861,HARDWARE ACCESSORIES,GOLF,1.7,regular,"xxs,xs,s,m,l,xl,xxl",women,205,173,0,255,187,255,0
Austria,BU9681,11,90.95,51.95,0.571192963166575,2016-03-20,0,0,4144.0,LI3529,SHOES,RUNNING,9.0,regular,"xxs,xs,s,m,l,xl,xxl",kids,205,140,149,164,211,238,0
Austria,BU9681,11,90.95,51.95,0.571192963166575,2016-03-20,0,0,4144.0,GG8661,SHOES,RELAX CASUAL,9.6,regular,"xxs,xs,s,m,l,xl,xxl",women,138,43,226,164,211,238,0
Austria,BU9681,11,90.95,51.95,0.571192963166575,2016-03-20,0,0,4144.0,TX1463,SWEATSHIRTS,TRAINING,4.2,wide,"xxs,xs,s,m,l,xl,xxl",women,79,148,205,164,211,238,0
Austria,BU9681,11,90.95,51.95,0.571192963166575,2016-03-20,0,0,4144.0,PC6383,SHOES,FOOTBALL GENERIC,9.9,wide,"xs,s,m,l,xl",unisex,139,26,26,205,155,155,0
Austria,BU9681,11,90.95,51.95,0.571192963166575,2016-03-20,0,0,4144.0,VT7698,SHOES,INDOOR,5.2,wide,"xxs,xs,s,m,l,xl,xxl",women,135,206,250,205,155,155,0
Austria,BU9681,11,90.95,51.95,0.571192963166575,2016-03-20,0,0,4144.0,FG2965,HARDWARE ACCESSORIES,RUNNING,1.29,slim,"xxs,xs,s,m,l,xl,xxl",women,181,181,181,205,155,155,0
Austria,BU9681,11,90.95,51.95,0.571192963166575,2016-03-20,0,0,4144.0,AC7347,SHOES,FOOTBALL GENERIC,8.7,regular,"xxs,xs,s,m,l,xl,xxl",men,139,137,137,205,155,155,1
Germany,IW7978,16,49.95,27.95,0.5595595595595589,2016-10-16,0,0,877.0,OC6355,SHOES,TRAINING,13.29,slim,"xxs,xs,s,m,l,xl,xxl",women,205,104,57,255,187,255,0
Germany,IW7978,16,49.95,27.95,0.5595595595595589,2016-10-16,0,0,877.0,AP5568,SHORTS,TRAINING,2.29,regular,"xxs,xs,s,m,l,xl,xxl",women,188,238,104,255,187,255,0
Germany,IW7978,16,49.95,27.95,0.5595595595595589,2016-10-16,0,0,877.0,CB8861,HARDWARE ACCESSORIES,GOLF,1.7,regular,"xxs,xs,s,m,l,xl,xxl",women,205,173,0,255,187,255,0
Germany,IW7978,16,49.95,27.95,0.5595595595595589,2016-10-16,0,0,877.0,LI3529,SHOES,RUNNING,9.0,regular,"xxs,xs,s,m,l,xl,xxl",kids,205,140,149,164,211,238,0
Germany,IW7978,16,49.95,27.95,0.5595595595595589,2016-10-16,0,0,877.0,GG8661,SHOES,RELAX CASUAL,9.6,regular,"xxs,xs,s,m,l,xl,xxl",women,138,43,226,164,211,238,1
Germany,IW7978,16,49.95,27.95,0.5595595595595589,2016-10-16,0,0,877.0,TX1463,SWEATSHIRTS,TRAINING,4.2,wide,"xxs,xs,s,m,l,xl,xxl",women,79,148,205,164,211,238,0
Germany,IW7978,16,49.95,27.95,0.5595595595595589,2016-10-16,0,0,877.0,PC6383,SHOES,FOOTBALL GENERIC,9.9,wide,"xs,s,m,l,xl",unisex,139,26,26,205,155,155,1
Germany,IW7978,16,49.95,27.95,0.5595595595595589,2016-10-16,0,0,877.0,VT7698,SHOES,INDOOR,5.2,wide,"xxs,xs,s,m,l,xl,xxl",women,135,206,250,205,155,155,0
Germany,IW7978,16,49.95,27.95,0.5595595595595589,2016-10-16,0,0,877.0,FG2965,HARDWARE ACCESSORIES,RUNNING,1.29,slim,"xxs,xs,s,m,l,xl,xxl",women,181,181,181,205,155,155,0
Germany,IW7978,16,49.95,27.95,0.5595595595595589,2016-10-16,0,0,877.0,AC7347,SHOES,FOOTBALL GENERIC,8.7,regular,"xxs,xs,s,m,l,xl,xxl",men,139,137,137,205,155,155,1
Germany,CR8478,32,41.95,13.95,0.33253873659118,2016-11-13,0,0,94.0,OC6355,SHOES,TRAINING,13.29,slim,"xxs,xs,s,m,l,xl,xxl",women,205,104,57,255,187,255,0
Germany,CR8478,32,41.95,13.95,0.33253873659118,2016-11-13,0,0,94.0,AP5568,SHORTS,TRAINING,2.29,regular,"xxs,xs,s,m,l,xl,xxl",women,188,238,104,255,187,255,0
Germany,CR8478,32,41.95,13.95,0.33253873659118,2016-11-13,0,0,94.0,CB8861,HARDWARE ACCESSORIES,GOLF,1.7,regular,"xxs,xs,s,m,l,xl,xxl",women,205,173,0,255,187,255,0
Germany,CR8478,32,41.95,13.95,0.33253873659118,2016-11-13,0,0,94.0,LI3529,SHOES,RUNNING,9.0,regular,"xxs,xs,s,m,l,xl,xxl",kids,205,140,149,164,211,238,0
Germany,CR8478,32,41.95,13.95,0.33253873659118,2016-11-13,0,0,94.0,GG8661,SHOES,RELAX CASUAL,9.6,regular,"xxs,xs,s,m,l,xl,xxl",women,138,43,226,164,211,238,0
Germany,CR8478,32,41.95,13.95,0.33253873659118,2016-11-13,0,0,94.0,TX1463,SWEATSHIRTS,TRAINING,4.2,wide,"xxs,xs,s,m,l,xl,xxl",women,79,148,205,164,211,238,0
Germany,CR8478,32,41.95,13.95,0.33253873659118,2016-11-13,0,0,94.0,PC6383,SHOES,FOOTBALL GENERIC,9.9,wide,"xs,s,m,l,xl",unisex,139,26,26,205,155,155,0
Germany,CR8478,32,41.95,13.95,0.33253873659118,2016-11-13,0,0,94.0,VT7698,SHOES,INDOOR,5.2,wide,"xxs,xs,s,m,l,xl,xxl",women,135,206,250,205,155,155,0
Germany,CR8478,32,41.95,13.95,0.33253873659118,2016-11-13,0,0,94.0,FG2965,HARDWARE ACCESSORIES,RUNNING,1.29,slim,"xxs,xs,s,m,l,xl,xxl",women,181,181,181,205,155,155,0
Germany,CR8478,32,41.95,13.95,0.33253873659118,2016-11-13,0,0,94.0,AC7347,SHOES,FOOTBALL GENERIC,8.7,regular,"xxs,xs,s,m,l,xl,xxl",men,139,137,137,205,155,155,0
Germany,ZM8792,2,107.95,65.95,0.6109309865678549,2015-06-28,0,0,410.0,OC6355,SHOES,TRAINING,13.29,slim,"xxs,xs,s,m,l,xl,xxl",women,205,104,57,255,187,255,0
Germany,ZM8792,2,107.95,65.95,0.6109309865678549,2015-06-28,0,0,410.0,AP5568,SHORTS,TRAINING,2.29,regular,"xxs,xs,s,m,l,xl,xxl",women,188,238,104,255,187,255,0
Germany,ZM8792,2,107.95,65.95,0.6109309865678549,2015-06-28,0,0,410.0,CB8861,HARDWARE ACCESSORIES,GOLF,1.7,regular,"xxs,xs,s,m,l,xl,xxl",women,205,173,0,255,187,255,0
Germany,ZM8792,2,107.95,65.95,0.6109309865678549,2015-06-28,0,0,410.0,LI3529,SHOES,RUNNING,9.0,regular,"xxs,xs,s,m,l,xl,xxl",kids,205,140,149,164,211,238,1
Germany,ZM8792,2,107.95,65.95,0.6109309865678549,2015-06-28,0,0,410.0,GG8661,SHOES,RELAX CASUAL,9.6,regular,"xxs,xs,s,m,l,xl,xxl",women,138,43,226,164,211,238,0
Germany,ZM8792,2,107.95,65.95,0.6109309865678549,2015-06-28,0,0,410.0,TX1463,SWEATSHIRTS,TRAINING,4.2,wide,"xxs,xs,s,m,l,xl,xxl",women,79,148,205,164,211,238,1
Germany,ZM8792,2,107.95,65.95,0.6109309865678549,2015-06-28,0,0,410.0,PC6383,SHOES,FOOTBALL GENERIC,9.9,wide,"xs,s,m,l,xl",unisex,139,26,26,205,155,155,1
Germany,ZM8792,2,107.95,65.95,0.6109309865678549,2015-06-28,0,0,410.0,VT7698,SHOES,INDOOR,5.2,wide,"xxs,xs,s,m,l,xl,xxl",women,135,206,250,205,155,155,0
Germany,ZM8792,2,107.95,65.95,0.6109309865678549,2015-06-28,0,0,410.0,FG2965,HARDWARE ACCESSORIES,RUNNING,1.29,slim,"xxs,xs,s,m,l,xl,xxl",women,181,181,181,205,155,155,0
Germany,ZM8792,2,107.95,65.95,0.6109309865678549,2015-06-28,0,0,410.0,AC7347,SHOES,FOOTBALL GENERIC,8.7,regular,"xxs,xs,s,m,l,xl,xxl",men,139,137,137,205,155,155,0
France,VK4838,32,5.95,1.95,0.32773109243697496,2016-03-27,0,0,2731.0,OC6355,SHOES,TRAINING,13.29,slim,"xxs,xs,s,m,l,xl,xxl",women,205,104,57,255,187,255,0
France,VK4838,32,5.95,1.95,0.32773109243697496,2016-03-27,0,0,2731.0,AP5568,SHORTS,TRAINING,2.29,regular,"xxs,xs,s,m,l,xl,xxl",women,188,238,104,255,187,255,0
France,VK4838,32,5.95,1.95,0.32773109243697496,2016-03-27,0,0,2731.0,CB8861,HARDWARE ACCESSORIES,GOLF,1.7,regular,"xxs,xs,s,m,l,xl,xxl",women,205,173,0,255,187,255,0
France,VK4838,32,5.95,1.95,0.32773109243697496,2016-03-27,0,0,2731.0,LI3529,SHOES,RUNNING,9.0,regular,"xxs,xs,s,m,l,xl,xxl",kids,205,140,149,164,211,238,0
France,VK4838,32,5.95,1.95,0.32773109243697496,2016-03-27,0,0,2731.0,GG8661,SHOES,RELAX CASUAL,9.6,regular,"xxs,xs,s,m,l,xl,xxl",women,138,43,226,164,211,238,0
France,VK4838,32,5.95,1.95,0.32773109243697496,2016-03-27,0,0,2731.0,TX1463,SWEATSHIRTS,TRAINING,4.2,wide,"xxs,xs,s,m,l,xl,xxl",women,79,148,205,164,211,238,0
France,VK4838,32,5.95,1.95,0.32773109243697496,2016-03-27,0,0,2731.0,PC6383,SHOES,FOOTBALL GENERIC,9.9,wide,"xs,s,m,l,xl",unisex,139,26,26,205,155,155,0
France,VK4838,32,5.95,1.95,0.32773109243697496,2016-03-27,0,0,2731.0,VT7698,SHOES,INDOOR,5.2,wide,"xxs,xs,s,m,l,xl,xxl",women,135,206,250,205,155,155,0
France,VK4838,32,5.95,1.95,0.32773109243697496,2016-03-27,0,0,2731.0,FG2965,HARDWARE ACCESSORIES,RUNNING,1.29,slim,"xxs,xs,s,m,l,xl,xxl",women,181,181,181,205,155,155,0
France,VK4838,32,5.95,1.95,0.32773109243697496,2016-03-27,0,0,2731.0,AC7347,SHOES,FOOTBALL GENERIC,8.7,regular,"xxs,xs,s,m,l,xl,xxl",men,139,137,137,205,155,155,0
Germany,AA7884,46,42.95,12.95,0.30151338766007,2015-04-19,0,0,508.0,OC6355,SHOES,TRAINING,13.29,slim,"xxs,xs,s,m,l,xl,xxl",women,205,104,57,255,187,255,0
Germany,AA7884,46,42.95,12.95,0.30151338766007,2015-04-19,0,0,508.0,AP5568,SHORTS,TRAINING,2.29,regular,"xxs,xs,s,m,l,xl,xxl",women,188,238,104,255,187,255,0
Germany,AA7884,46,42.95,12.95,0.30151338766007,2015-04-19,0,0,508.0,CB8861,HARDWARE ACCESSORIES,GOLF,1.7,regular,"xxs,xs,s,m,l,xl,xxl",women,205,173,0,255,187,255,0
Germany,AA7884,46,42.95,12.95,0.30151338766007,2015-04-19,0,0,508.0,LI3529,SHOES,RUNNING,9.0,regular,"xxs,xs,s,m,l,xl,xxl",kids,205,140,149,164,211,238,0
Germany,AA7884,46,42.95,12.95,0.30151338766007,2015-04-19,0,0,508.0,GG8661,SHOES,RELAX CASUAL,9.6,regular,"xxs,xs,s,m,l,xl,xxl",women,138,43,226,164,211,238,0
Germany,AA7884,46,42.95,12.95,0.30151338766007,2015-04-19,0,0,508.0,TX1463,SWEATSHIRTS,TRAINING,4.2,wide,"xxs,xs,s,m,l,xl,xxl",women,79,148,205,164,211,238,0
Germany,AA7884,46,42.95,12.95,0.30151338766007,2015-04-19,0,0,508.0,PC6383,SHOES,FOOTBALL GENERIC,9.9,wide,"xs,s,m,l,xl",unisex,139,26,26,205,155,155,0
Germany,AA7884,46,42.95,12.95,0.30151338766007,2015-04-19,0,0,508.0,VT7698,SHOES,INDOOR,5.2,wide,"xxs,xs,s,m,l,xl,xxl",women,135,206,250,205,155,155,0
